mentor,reactjs,fake-news
student,verilog,fpga
mentor,python,event management
mentor,python,event management
mentor,python,event management
student,python,artificial intelligence
student,php ,social
mentor,php ,social
student,c++, computer graphics
student,c++,networking
mentor,python,event management
student,erlang,realtime
student,c++,natural language processing
mentor,python,iot
mentor,python,iot
mentor,python,iot
student,java,creative coding
mentor,java,creative coding
mentor,python,mathematics
student,c++,neuroscience
student,xia,computer networking
mentor,python,event management
mentor,python,event management
mentor,python,event management
mentor,python,event management
mentor,python,event management
mentor,python,event management
mentor,python,event management
mentor,python,event management
mentor,python,event management
mentor,python,event management
mentor,python,event management
mentor,python,event management
mentor,vision,computer vision
mentor,python,code analysis
student,smalltalk,object oriented programming
mentor,android,email
student, python,genomics
mentor, python,genomics
mentor,python, content management
student,kubernetes,cloud
student,r-project,data science
mentor,r-project,data science
mentor,llvm,compiler
mentor,java,clinical
mentor,python,event management
mentor,python,event management
student,java,creative coding
student,java,network biology
student,c++,natural language processing
mentor,c++,natural language processing
mentor,java,programmer productivity
student,xmpp,instant messaging
mentor,c++,gis
mentor,c,operating system
student,java,cloud
mentor,java,cloud
student,lede/openwrt,wireless
mentor,lede/openwrt,wireless
student,ruby,security
mentor,python,mathematics
mentor,python,mathematics
student,c++11,music engraving
student,java,testing
student,c++,mathematics
student,smalltalk,object oriented programming
mentor,c,privacy
student,c,desktop
student,ruby on rails,digital rights
mentor,ruby,package management
mentor,ruby on rails,linux distribution
mentor,ruby on rails,linux distribution
student,webrtc,multimedia
student,r-project,data science
mentor,r-project,data science
student,c++,neuroscience
student,ros,robotics
student, javascript,cancer
mentor,julia,graphics
mentor,python,scientific visualization
mentor,java,network biology
mentor,python,bioinformatics
student,python,bioinformatics
mentor,python,bioinformatics
mentor,android,education
student,llvm,compiler
student,c++,gis
student,python,hardware
mentor,python,hardware
mentor,python,hardware
student,python,hardware
student,java,program analysis 
student,c,operating system
student,c++,computer vision
mentor,python,artificial intelligence
mentor,java,program analysis 
student,java,education
student,shell,linux
mentor,ros,robotics
student, java,natural language processing
mentor,python,iot
student,c#,compiler
mentor,c#,compiler
mentor,c,speech recognition
student,high performance computing,natural language processing
student,vision,computer vision
mentor,high performance computing,natural language processing
mentor,high performance computing,natural language processing
mentor,c++,search
mentor,c++,search
student,virtualization,general purpose os
mentor,virtualization,general purpose os
mentor,java,network biology
student,postgis,gis
student,rdf,compliance
mentor,rdf,compliance
mentor,python,mathematics
mentor,js,web
mentor,python,event management
student,python,event management
mentor,python,event management
mentor,python,cubesats
mentor,python,cubesats
mentor,python,cubesats
mentor,python,cubesats
mentor,html,web
student,lua,scripting languages
student,c++,graphics
student,c++,video
mentor,python,hardware
student,c,microkernel
mentor, python,artificial intelligence
mentor, javascript,environment
student,c++,desktop
mentor,vision,robotics
mentor,r-project,data science
mentor,r-project,data science
mentor,c++,graphics
student,python,scientific computing
mentor,python,scientific computing
mentor,c++,video
mentor,c++,computational geometry
mentor,js,web
student,c++,office suite
student, python,learning
mentor,scala,logic
mentor,c,speech recognition
student,python,hardware
mentor,python,hardware
student,r,ecosystem models
mentor,r,ecosystem models
student,c++,neuroscience
student,c++,video
student,python,mathematics
mentor,python,mathematics
student,java,clinical
student,js,web
student,opengl,graphics stack
student,python,cubesats
mentor,qt,audio
mentor,c,operating system
mentor,c++,desktop
mentor,python,hardware
student,c++,gis
mentor,soa,cloud
mentor,soa,cloud
mentor,lede/openwrt,wireless
mentor,javascript,computational biology
mentor,high performance computing,natural language processing
mentor,high performance computing,natural language processing
mentor,julia,graphics
mentor,qt,robotics
mentor,python,hardware
mentor,python,hardware
mentor,python,hardware
mentor,r-project,data science
student,python,iot
mentor,python,iot
mentor,soa,cloud
student,r-project,data science
student,java,cloud
mentor,soa,cloud
mentor,soa,cloud
mentor,js,web
mentor,xmpp,chat
student,rdf,compliance
mentor,python,event management
mentor,python,event management
mentor,python,event management
mentor,python,event management
mentor,python,event management
mentor,python,event management
student,python,event management
mentor,python,event management
student,python,event management
mentor,python,event management
mentor,python,event management
mentor,python,event management
mentor,python,event management
student,c++,computer vision
mentor,python,iot
mentor,c++,graphics
mentor,java,network biology
student,python,iot
mentor,python,iot
mentor,python,iot
student,c++,graphics
student,java,clinical
mentor,java,clinical
student,java,clinical
mentor,java,clinical
mentor,python,iot
mentor,python,iot
student,r-project,data science
mentor,r-project,data science
mentor,python,particle physics
student,verilog,fpga
mentor,python,cubesats
mentor,python,cubesats
mentor,python,cubesats
student,php,cloud
mentor,php,cloud
student,julia,graphics
mentor,julia,graphics
student,r-project,data science
mentor,r-project,data science
mentor,r-project,data science
student,python,bioinformatics
mentor,python,bioinformatics
mentor,java,education
mentor,python,linux distribution
mentor,python,event management
mentor,python,event management
mentor,python,event management
mentor,python,event management
student,c++,search
mentor,c++,search
student,java,games
student,postgres,music
mentor,postgres,music
mentor,c,desktop
student,java,network biology
mentor,java,network biology
mentor,java,cloud
mentor,ruby,package management
mentor,erlang,realtime
mentor,c,microkernel
mentor,c,microkernel
mentor,c++,game
mentor,c++, desktop integration
student,lede/openwrt,wireless
mentor, java,static code analysisâ€Ž
mentor,c++, desktop integration
student,java,creative coding
mentor,java,creative coding
mentor,java,program analysis 
student,c++,desktop
mentor,php,web
student,php,web
student,javascript,computational biology
mentor,javascript,computational biology
student,php,web
student,python,high performance computing
mentor,python,high performance computing
mentor,c,speech recognition
student,c,reverse engineering
mentor,c,reverse engineering
mentor,python,event management
mentor,python,event management
mentor,python,event management
mentor,python,event management
student,c,operating system
mentor, python,security
student, python,security
mentor,python,bioinformatics
student,python,event management
mentor,python,event management
mentor,python,event management
mentor,python,event management
student,postgis,gis
mentor,postgis,gis
student,python,hardware
mentor,python,hardware
mentor,python,hardware
mentor,python,hardware
mentor,soa,cloud
student,c,subtitles
mentor,opengl,3d
student,c,kernel
student,c#,compiler
student,python,iot
mentor,python,iot
mentor,python,iot
student,java,web
mentor,java,web
mentor,java,web
mentor,python,networking
mentor,python,scientific visualization
student,python,hardware
mentor,python,hardware
mentor,python,hardware
student,vision,computer vision
mentor,java,creative coding
student,c++,computer vision
mentor,c++,computer vision
student,android,education
mentor,android,education
student,android,education
mentor,android,education
student,c++,office suite
student,java,education
mentor,java,education
student,python,content management
mentor,python,media center
mentor,ruby on rails,linux distribution
mentor,ruby on rails,linux distribution
mentor,ruby on rails,linux distribution
student,c++,office suite
student,python,hardware
mentor,java,cloud
mentor,python,iot
mentor,c,vpn
mentor,c,operating system
mentor,c,operating system
mentor,r-project,data science
mentor,c,speech recognition
student,java,reactive
mentor,c++,desktop
student,c,desktop
student,javascript,virtual reality
student, python,learning
student,soa,cloud
student,python,hardware
mentor,python,hardware
student,php,cloud
student,java,fintech
student,c++,autopilot
mentor,c++,autopilot
mentor,r-project,data science
student,erlang,realtime
mentor,erlang,realtime
mentor,c,desktop
mentor,c/c++,machine learning
mentor,python,event management
mentor,soa,cloud
mentor,soa,cloud
mentor,web services,geoinformatics
mentor,python,cubesats
mentor,python,cubesats
mentor,python,cubesats
mentor,python,cubesats
mentor,javascript,routing
student,c++,cloud storage
mentor,beacon,internet of things
mentor, python,security
mentor,c++,computer vision
student,c++,office suite
mentor,c++,office suite
student,c++,gis
mentor,c++,gis
mentor,c++,desktop
mentor,python,iot
mentor,python,iot
mentor, javascript,cancer
mentor, javascript,cancer
mentor, javascript,cancer
student,python,hardware
mentor,python,hardware
mentor,python,visualisation
mentor,python,visualisation
student,c++,cross-platform
mentor,c++,cross-platform
student,java,cloud
mentor,python,event management
mentor,python,event management
mentor,python,event management
mentor,python,event management
mentor,python,event management
student,python,event management
mentor,python,event management
student,python,event management
mentor,python,event management
mentor,python,event management
mentor,python,event management
student,svg, graphics
mentor,svg, graphics
student,open hardware,new projects
mentor,smalltalk,object oriented programming
student,c++, desktop integration
mentor,c++, desktop integration
student,java,games
mentor,c++,desktop
student,r-project,data science
mentor,r-project,data science
mentor, python,learning
mentor,python,hardware
student,c,reverse engineering
student,c++11,music engraving
mentor,chapel,programming languages
mentor,chapel,programming languages
mentor,git,web
mentor,git,web
student,javascript,routing
mentor,javascript,routing
student,python,scientific computing
mentor,python,scientific computing
mentor,c,speech recognition
student,mariadb,database
mentor,mariadb,database
mentor,c++,neuroscience
student,java,fintech
mentor,c++,natural language processing
mentor,ruby on rails,digital rights
student,java,locationtech
mentor,java,programmer productivity
mentor,python,particle physics
mentor,python,event management
mentor,verilog,hardware
student,c++,office suite
mentor,c,operating systems
mentor,c,operating systems
mentor, python,learning
mentor,c,kernel
mentor,python,particle physics
mentor, python,genomics
mentor, python,genomics
mentor,js,web
student,c,compiler
mentor,python,cubesats
student, javascript,cancer
student,c++,video
student,python 3,honeypots
mentor,python 3,honeypots
mentor,python,neuroscience
mentor,python,neuroscience
student,c,other
student,c,reverse engineering
student,php,wikipedia
mentor,php,wikipedia
mentor,php,wikipedia
mentor,python,cubesats
mentor,python,cubesats
mentor,python,cubesats
mentor,python,cubesats
student,llvm,compilers
mentor,python,statistical computing
mentor,java,web development
mentor,java,web development
mentor,java,web development
mentor,java,web development
mentor,c/c++,networking
student,python,statistical computing
mentor,c,free software
mentor,php,wikipedia
student,python,web development
mentor,c/c++,cad
student,ruby,programming languages
mentor,ruby,programming languages
mentor,kubernetes,cloud
mentor,kubernetes,cloud
student,php,wikipedia
student,python 3,python
mentor,python 3,python
mentor,python 3,python
student,python,computational biology
student,linux kernel,firewall
student,ruby,programming languages
mentor,python 3,mathematics
student,python 3,mathematics
mentor,python 3,mathematics
student,c++,machine translation
student,ruby,visualization
student,scala,logic
mentor,scala,logic
student,python,statistical computing
mentor,c++,hpc
student,ruby on rails,media server
mentor,ruby on rails,media server
student,javascript,operating system
mentor,javascript,operating system
student,r-project,data science
student,android,humanitarian
mentor,java,creative coding
student,c++,machine translation
mentor,c++,computational geometry
mentor,python,multimedia
mentor,python,multimedia
mentor,ceph,distributed networks
mentor,java,creative coding
student,c++,machine learning
mentor,r-project,data science
mentor,python,multimedia
student,ruby on rails, web
mentor,android,iot
mentor,python,computational biology
student,javascript,bot
mentor,java,web development
mentor,java,web development
mentor,java,web development
student,fpga,open hardware
student,android,iot
mentor,android,iot
mentor,android,iot
mentor,android,iot
student,openwrt,network
mentor,c,animation
student,scala,compilers
mentor,c,animation
student,python,real time
mentor,java,application security
mentor,java,web development
mentor,java,web development
mentor,rdf,compliance
student,python,neuroscience
student,python,neuroscience
student,kubernetes,cloud
mentor,kubernetes,cloud
mentor,java,web development
mentor,java,web development
student,python,neuroscience
student,javascript,biological networks
student,c,media
mentor,c,media
student,android,iot
mentor,android,iot
mentor,r-project,data science
mentor,python 3,mathematics
mentor,python,multimedia
mentor,c,audio
mentor,mongodb,ai
student,javascript,operating system
mentor,android,iot
mentor,android,iot
mentor,android,iot
mentor,android,iot
student,django,code analysis
student,c,audio
mentor,python,communications
student, java,education
mentor, java,education
student,django,code analysis
mentor,android,iot
mentor,android,iot
mentor,android,iot
mentor,android,iot
mentor,linux,linux distribution
mentor,kubernetes,cloud
mentor,linux,diagnostic
student,ruby on rails,science
mentor,ruby on rails,science
mentor,ruby on rails,science
mentor,python,statistical computing
mentor,kubernetes,cloud
mentor,c,kernel
mentor,java,artificial intelligence
mentor,java,genomics
mentor,pthon,web extensions
student,django,code analysis
mentor,django,code analysis
mentor,django,code analysis
student,django,code analysis
mentor,django,code analysis
student, java,education
mentor, java,education
student, java,education
student,c/c++,particle physics
mentor,python,science
mentor,python,science
mentor,postgresql,biology
mentor,postgresql,biology
mentor,python 3,mathematics
mentor,python,government
mentor,django,code analysis
mentor,django,code analysis
student,golang,real time communications
mentor,golang,real time communications
mentor,javascript,operating system
student,openwrt,network
student,c++,computational geometry
mentor,c++,computational geometry
mentor,java,web development
mentor,java,web development
mentor,java,web development
student,java,network analysis
mentor,java,web development
mentor,java,web development
mentor,java,web development
mentor,java,web development
mentor,java,web development
mentor,java,web development
student,python,music
student,java,web development
mentor,java,web development
mentor,web,php
mentor,web,php
mentor,lua,programming languages
mentor,java,web development
mentor,java,web development
mentor,java,web development
mentor,java,web development
mentor,r-project,data science
mentor,r-project,data science
student,fpga,open hardware
mentor,c,desktop
mentor,python,education
mentor,python,education
student,c/c++,particle physics
student,c++,search
mentor,c++,search
mentor,javascript,open web
mentor,ruby on rails,science
mentor,python 3,honeypots
mentor,python 3,honeypots
student,android,iot
mentor,android,iot
mentor,android,iot
mentor,android,iot
mentor,python,neuroscience
student,javascript,operating system
student, java,testing
mentor,r-project,data science
student,erlang,distributed computing
mentor,ruby on rails,science
mentor,ruby on rails,science
mentor,ruby on rails,science
mentor,python,multimedia
mentor,python,multimedia
student,c/c++,robotics
mentor,c/c++,robotics
mentor,c/c++,robotics
mentor,java,web development
mentor,java,web development
mentor,java,web development
mentor,java,web development
mentor,java,web development
mentor,java,web development
student,c,kernel
mentor,c,kernel
mentor,c,kernel
mentor, java,open source
mentor,java,web development
student,java,web development
mentor,java,web development
student,python,live streaming
student,java,web development
mentor,java,web development
mentor,java,web development
mentor,video,video decode
student,ros,robotics
mentor,ros,robotics
mentor,qt,applications
student,c/c++,gnss
mentor,c/c++,particle physics
mentor,c++,machine translation
student,c,ipsec vpn
mentor,python,programming languages
student,python,programming languages
mentor,python,programming languages
mentor,kubernetes,cloud
mentor,javascript,open web
student, python,natural language processing
mentor,scala,logic
student,java,program analysis
student, java,game
mentor, java,game
mentor, java,game
mentor, java,game
student, javascript,simulation
student,yocto,automotive
mentor,yocto,automotive
student,c,media
mentor,c,media
student,c++,computational geometry
mentor,r-project,data science
student,linux,linux distribution
mentor,linux,linux distribution
mentor,linux,linux distribution
mentor,linux,linux distribution
student,c,audio
mentor,c,audio
student, java,open source
mentor, java,open source
student,rust,text editing
mentor,c,other
mentor,c,other
student, python,artificial intelligence
mentor,r-project,data science
mentor,r-project,data science
student,c,desktop
mentor,linux,robotics
student,python,statistical computing
mentor,python,statistical computing
mentor,fpga,vision
student,c,desktop
student,javascript,operating system
mentor,javascript,operating system
mentor,javascript,operating system
mentor,c/c++,cad
mentor,python,computational biology
student, shell script,operating systems
mentor, shell script,operating systems
mentor,c/c++,mapping
mentor,c/c++,mapping
student,c,animation
mentor, java,game
mentor, java,game
student,c/c++,particle physics
student,php,mysql
student,c/c++,particle physics
student,ios,mobile applications
mentor,ios,mobile applications
mentor,ios,mobile applications
mentor,ios,mobile applications
mentor,ios,mobile applications
student,ios,mobile applications
mentor,ios,mobile applications
mentor,ios,mobile applications
mentor,ios,mobile applications
mentor,ios,mobile applications
student,java,creative coding
mentor,c,desktop
student,c,free software
mentor,c,free software
student,python,education
mentor,python,education
mentor,python,web development
mentor,python,web development
mentor, java,game
mentor, java,game
mentor,python,natural language processing
student,c/c++,mapping
student,c,other
mentor,c,other
mentor,python,mathematics
mentor,javascript,operating system
student,c, kernel
mentor,python,statistical computing
student,haskell,functional-programming
student,postgis,gis
mentor,postgis,gis
mentor,c,kernel
mentor,c,kernel
student,python,communications
mentor,python,communications
student,ruby on rails,science
mentor,ruby on rails,science
mentor,ruby on rails,science
student,android,iot
mentor,android,iot
mentor,android,iot
student,python,visualization
mentor,python,visualization
student,android,iot
mentor,android,iot
mentor,android,iot
mentor,c/c++,mapping
mentor,django,code analysis
mentor,c++,end user applications
student,c/c++,mapping
student,linux kernel,firewall
student,c,other
mentor,c/c++,mapping
mentor,postgresql,sql
mentor,c,other
mentor,java, web apps
student,java, web apps
mentor,java, web apps
mentor,java, web apps
mentor,c/c++,networking
student,python,neuroscience
mentor,machine learning,python
mentor,machine learning,python
mentor,python,cubesats
student,python 3,honeypots
mentor,javascript,accessibility
mentor,c/c++,virtualization
student,python,neuroscience
mentor,java,web development
mentor,java,web development
mentor,java,web development
mentor,ruby,package managers
mentor,ruby,package managers
student,llvm,compilers
student, java,web development
student,javascript,open web
mentor,linux,linux distribution
mentor,linux,linux distribution
mentor,django,code analysis
mentor,php,web
mentor,php,web
student,ruby on rail, web
mentor,ruby on rail, web
student,python,computational biology
student,mysql,social
mentor,java,web development
mentor,java,web development
mentor,java,web development
mentor,java,web development
mentor,java,web development
student,php,wikipedia
mentor,php,wikipedia
student,qt,applications
mentor,android,offline
mentor,lua,text editor
student, java,open source
student,javascript,open web
mentor,javascript,open web
mentor,javascript,open web
mentor,javascript,data visualization
mentor,ruby on rails, web
student,php,wikipedia
mentor,java,web development
mentor,java,web development
mentor,java,web development
student,c++,machine translation
student,java,instant messaging
mentor,java,instant messaging
mentor,java,creative coding
mentor,ruby,security
student,python,visualization
student,c/c++,cad
mentor,c/c++,cad
mentor,erlang,distributed computing
student,c/c++,robotics
mentor,ruby,security
mentor, java,game
student,javascript,accessibility
mentor,javascript,accessibility
student,ios,mobile applications
mentor,ios,mobile applications
mentor,ios,mobile applications
student,ios,mobile applications
mentor,ios,mobile applications
mentor,ios,mobile applications
mentor,ios,mobile applications
mentor,python,education
mentor,python,education
mentor,java,web development
mentor,ruby,programming languages
student,c,other
mentor,java,programming language
mentor,python,web applications
mentor,python,web applications
mentor,python,visualization
mentor,python,visualization
mentor,django,code analysis
mentor,ros,robotics
student,ruby,security
mentor,ruby,security
mentor,python,programming languages
student,javascript,biological networks
mentor,postgresql,biology
mentor,postgresql,biology
mentor,postgresql,biology
student,python,home theater
student,java,programming language
mentor,java,programming language
mentor,c,kernel
mentor,c,kernel
student,dhcp,networking
student,javascript,biological networks
student, java,devops
mentor,php,web
student,python,education
mentor,javascript,operating system
student,c++,machine translation
mentor,dhcp,networking
mentor,dhcp,networking
mentor,android,offline
student,rust,text editing
mentor,ruby on rails,science
mentor,ruby on rails,science
mentor,python,visualization
mentor,c/c++,robotics
student,php,mysql
mentor,openwrt,network
mentor,openwrt,network
student,python 3,honeypots
student,c,desktop
student, java,open source
mentor,python,cubesats
student,lua,programming language
mentor,python,high performance computing
mentor,qt,music
mentor,c,science
mentor,php,civil society
mentor,c/c++,mapping
student,php,web
mentor,php,web
student,ios,mobile applications
mentor,ios,mobile applications
mentor,ios,mobile applications
mentor,scala,logic
student,c/c++,networking
student,java,fintech
mentor,java,fintech
student,java,fintech
mentor,python,education
mentor,java,fintech
mentor,python,programming languages
mentor,linux,robotics
student,python,neuroscience
student,python,statistical computing
mentor,java,web development
mentor,java,web development
student,c,other
student,erlang,distributed computing
mentor,python,music
student,c,multimedia
mentor,c,multimedia
mentor,javascript,open web
mentor,python,multimedia
mentor,python,multimedia
mentor,python,multimedia
mentor,python,multimedia
mentor,java,education
mentor, java,game
mentor,python,education
mentor,postgresql,biology
mentor,lua,text editor
student,c++,machine learning
mentor,python 3,honeypots
mentor,java,creative coding
student,c,other
mentor,c,other
student,php,licensing
mentor,ruby on rails,science
mentor, java,open source
mentor,perl,computer vision
mentor,python,web applications
mentor,java,web development
mentor,java,web development
mentor,java,web development
mentor,python,open event
mentor,python,open event
mentor,python,open event
mentor,java,web development
mentor,java,web development
mentor,c/c++,particle physics
mentor,fpga,vision
mentor,android,iot
mentor,android,iot
student,python,open event
mentor,python,open event
mentor,python,open event
mentor,python,open event
mentor,python,open event
student,c,other
mentor,android,iot
mentor,android,iot
mentor,android,iot
student,openwrt,network
mentor,openwrt,network
mentor,django,code analysis
mentor,django,code analysis
student,python,mobile
student,postgis,gis
student,ios,mobile applications
mentor,ios,mobile applications
mentor,ios,mobile applications
mentor,java,application security
student,java,application security
student,java,creative coding
mentor,java,creative coding
mentor,java,creative coding
mentor,javascript,operating system
mentor,python,neuroscience
mentor,python,neuroscience
mentor,haskell,functional-programming
mentor,haskell,functional-programming
mentor,python,e2e
mentor,python,e2e
student,c,emulation
mentor,ios,mobile applications
student,r-project,data science
mentor,r-project,data science
mentor,c,kernel
mentor,c,kernel
mentor,python,statistical computing
student,c/c++,particle physics
mentor,python,visualization
mentor,python,visualization
mentor,c,desktop
mentor,javascript,geoinformatics
mentor,javascript,accessibility
student,android,science
mentor,android,science
mentor,android,science
mentor,android,science
mentor,android,science
mentor,javascript,open web
student,javascript,open web
mentor,javascript,operating system
student,python 3,honeypots
student,ruby,security
mentor,ruby,security
student,ios,mobile applications
mentor,ios,mobile applications
mentor,ios,mobile applications
mentor,ios,mobile applications
mentor,ios,mobile applications
student,javascript,bot
student,c,media
mentor,python,education
student,c/c++,medical simulation
mentor,php,web
student,php,web
mentor,php,web
mentor,c++,artificial intelligence
student,mongodb,ai
mentor,mongodb,ai
mentor,ios,mobile applications
mentor,ios,mobile applications
mentor,ios,mobile applications
mentor,java,genomics
mentor,r,bioinformatics
student,c,reverse engineering
mentor,c,reverse engineering
student,python,web development
mentor,c/c++,particle physics
student,haskell,functional-programming
mentor,haskell,functional-programming
mentor,python,programming languages
mentor,c/c++,cad
student,postgresql,biology
mentor,postgresql,biology
student,django,code analysis
mentor,django,code analysis
student,c,reverse engineering
mentor,c,reverse engineering
student,python,multimedia
mentor,python 3,mathematics
mentor,fpga,vision
mentor,c/c++,robotics
mentor,openwrt,network
mentor,python,music
student,c/c++,virtualization
mentor, java,game
mentor, java,game
mentor,python 3,data visualization
mentor,c++,end user applications
mentor,angularjs,education
mentor,c/c++,particle physics
mentor,r-project,data science
mentor,ruby,visualization
student,python,multimedia
student,python,programming languages
mentor,python,programming languages
student,linux,diagnostic
mentor,linux,diagnostic
mentor,android,iot
mentor,android,iot
mentor,android,iot
mentor,android,iot
student,ruby,web
mentor,ruby,web
mentor,javascript,open web
student,java,web development
mentor,java,web development
student,java,genomics
mentor,java,genomics
mentor,c/c++,cad
student,python 3,honeypots
mentor,python 3,honeypots
mentor,ruby on rails,science
mentor,ruby on rails,science
mentor,python 3,python
mentor,javascript,open web
mentor,postgresql,sql
student,android,iot
mentor,android,iot
student,r-project,data science
mentor,java,real time communications
student,c,kernel
mentor,c,kernel
mentor,python,home theater
mentor,python,education
mentor,python,education
mentor,python,education
mentor,python,education
mentor,java,program analysis
student,c/c++, 3d
mentor,c/c++, 3d
mentor,java,web development
mentor,java,web development
mentor,java,web development
student,ios,mobile applications
mentor,ios,mobile applications
mentor,php,web
mentor,php,web
mentor,php,web
student,c,media
student,python,statistical computing
mentor,python,statistical computing
mentor,python,natural language processing
mentor, java,game
mentor, java,game
student,c++,desktop
mentor,c++,desktop
mentor,python,visualization
mentor,python 3,honeypots
mentor,c++,game engine
student,python,neuroscience
mentor,python,neuroscience
student,python,neuroscience
mentor,python,neuroscience
mentor,operating systems,gnu
mentor, java,cloud
student,python,robotics
mentor, ros,robotics
student,ruby,programming languages
mentor,ruby,programming languages
student,ruby on rails,science
mentor,ruby on rails,science
mentor,ruby on rails,science
mentor,opengl,graphics stack
mentor,nlp,multimedia
mentor,nlp,multimedia
mentor,nlp,multimedia
mentor,javascript,data analytics
mentor,javascript,internet freedom
student,c,kernel
mentor,php,wikipedia
mentor,python,programming languages
mentor,python,programming languages
mentor,python,programming languages
mentor,mariadb,databases
mentor,r-project,data science
student,golang, devops
mentor,python 3,email
mentor,r-project,data science
mentor,python,visualisation
mentor,python,visualisation
mentor,python,programming languages
student,c/c++,real time
mentor,c/c++,real time
mentor,python,honeynets
student,machine learning,deep learning
mentor,machine learning,deep learning
student,c++ libraries c++11 c++14 c++17 c++20,c++ libraries c++ standard
mentor,ruby,scientific computing
mentor,c,network security
mentor, ros,robotics
student,c,firmware
mentor,c,firmware
mentor,c,firmware
student,java,cloud
mentor,java,cloud
mentor,c,fonts
mentor,java,genomics
mentor,java,genomics
student, python,open source
mentor,python,bots
mentor, python,natural language processing
mentor,scala,electronic voting
student,scala,electronic voting
mentor,scala,electronic voting
mentor,scala,electronic voting
student,scala,electronic voting
mentor,scala,electronic voting
mentor,scala,electronic voting
mentor,scala,electronic voting
student,c++,privacy
mentor,python,geo
mentor,python,geo
student, c/c++,physics
student,mariadb,databases
mentor,mariadb,databases
mentor,machine learning,deep learning
mentor,java,networking
mentor,golang,media server
mentor,git, operating system
student,java,pragrammer productivity
mentor,python,information security
student,java,pragrammer productivity
mentor,nlp,multimedia
student,java,game
mentor,java,game
mentor,java,ide
mentor,postgresql,data
mentor,c,printing
mentor,c++,game engine
student, java,science and medicine
mentor, java,science and medicine
student,php, education
mentor,haskell,haskell
student,nlp,multimedia
mentor,php,education
mentor,tcl,package management
mentor,tcl,package management
mentor, java,science and medicine
mentor,java,visual programming
student,java,visual programming
mentor,java,visual programming
mentor,fpga,image processing
student,ruby on rails,web
student,python,computational biology
mentor,c/c++,real time
mentor,python,information security
student,python,information security
mentor,python,information security
student,python,bioinformatics
mentor,c/c++,ray tracing
mentor,pharo,web development
mentor,python,scientific computing
mentor,c++,privacy
mentor,c++ libraries c++11 c++14 c++17 c++20,c++ libraries c++ standard
student,c++ libraries c++11 c++14 c++17 c++20,c++ libraries c++ standard
mentor,c++ libraries c++11 c++14 c++17 c++20,c++ libraries c++ standard
mentor,c++ libraries c++11 c++14 c++17 c++20,c++ libraries c++ standard
mentor, java,science and medicine
mentor, java,science and medicine
mentor,python,music
student,c++ libraries c++11 c++14 c++17 c++20,c++ libraries c++ standard
student,c++ libraries c++11 c++14 c++17 c++20,c++ libraries c++ standard
mentor,javascript,copyleft
mentor,c,network
mentor,c,network
mentor, c/c++,physics
mentor,python,appsec
student,lua,scripting languages
mentor, java,cloud
student,scala,electronic voting
student,javascript,copyleft
student,javascript,web application
mentor,python,computer vision
mentor,python,computer vision
student, python,containers
mentor, python,containers
mentor, python,containers
student, c/c++,physics
mentor,python,information security
mentor,python,information security
mentor,python,information security
mentor,python,information security
mentor,python,information security
student, python,containers
mentor,java,testing
student,perl,genomics
mentor,python,information security
mentor,virtualization,virtualization
student,ai,vision
mentor,java,creative coding
student,java,visual programming
mentor,java,visual programming
mentor,java,visual programming
student,python 3,code analysis
mentor,java,game
mentor,java,game
mentor,java,game
student,javascript,internet freedom
mentor,rails,web
student,ruby on rails,science
student,python,open government
mentor,c++,vision
student,android,fintech
mentor,android,fintech
student, java,science and medicine
mentor, java,science and medicine
student,java,cloud
mentor,java,cloud
mentor,c,network
mentor,postgresql,compliance
mentor,verilog,hardware
mentor,php,education
mentor,php,education
mentor,php,mysql
student,r-project,data science
mentor,php,wikipedia
mentor,python,education
mentor, c/c++,physics
student,python,math
mentor,javascript,copyleft
student, python,natural language processing
mentor, python,natural language processing
mentor, python,natural language processing
student,scala,electronic voting
student,python,scientific computing
mentor,python,scientific computing
student,c++,vision
student,python,software defined radio
mentor,python,visualisation
student,php,crm
mentor,python,scientific computing
mentor,r-project,data science
mentor,c,video
mentor,postgresql,data
student,git, operating system
mentor,machine learning,deep learning
mentor,machine learning,deep learning
mentor,c++,vision
student,python,neuroscience
mentor,reactjs,machine learning
mentor, javascript,collaboration
mentor,python,decentralisation
student,c,network
student,c++11,machine learning
student,javascript,programming languages and development tools
mentor,postgresql,data
mentor,python,visualisation
mentor, python, robotics
mentor, python, robotics
mentor, python, robotics
mentor, python, robotics
mentor, c/c++,physics
mentor,javascript,artificial intelligence
mentor,javascript,artificial intelligence
mentor,javascript,artificial intelligence
student,python,scientific computing
mentor,python,scientific computing
mentor,python,scientific computing
mentor,python,programming languages
mentor,python,programming languages
mentor,python,programming languages
mentor,python,programming languages
mentor,php,education
mentor,php,education
mentor,python,networking
student,python,information security
mentor,python,information security
mentor,python,information security
mentor,python,information security
student,java,ide
mentor,java,cloud
mentor,python,scientific computing
mentor,javascript,web application
student,linux,diagnostic
student, java,cloud
mentor,yocto,automotive
mentor,c++,machine translation
mentor,c++,machine translation
mentor,python,bots
student,python 3,machine learning
mentor,python 3,machine learning
student, python,open source
student,javascript,artificial intelligence
mentor,javascript,artificial intelligence
mentor,javascript,artificial intelligence
mentor,javascript,artificial intelligence
mentor,javascript,artificial intelligence
student,python,math
mentor,javascript,artificial intelligence
mentor,javascript,artificial intelligence
student,golang,media server
mentor,scala,electronic voting
student,verilog,hardware
mentor,javascript,conference
